OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Shasta_Oki_14	K039171_?_6-11-14_108_2014	---	---	---	---	---	---	---	---	---	---	195	165	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039174_?_6-11-14_103_2014	---	---	---	---	---	---	---	---	---	---	28	22	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039178_?_6-12-14_112_2014	---	---	---	---	---	---	---	---	---	---	40	28	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039183_?_6-16-14_91_2014	---	---	---	---	---	---	---	---	---	---	5	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039185_?_6-16-14_110_2014	---	---	---	---	---	---	---	---	---	---	231	177	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039186_?_6-16-14_103_2014	---	---	---	---	---	---	---	---	---	---	136	110	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039188_?_6-17-14_107_2014	---	---	---	---	---	---	---	---	---	---	3	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039192_?_6-18-14_96_2014	---	---	---	---	---	---	---	---	---	---	11	6	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039194_?_6-18-14_120_2014	---	---	---	---	---	---	---	---	---	---	208	137	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039195_?_6-18-14_109_2014	---	---	---	---	---	---	---	---	---	---	315	242	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039201_?_6-19-14_104_2014	---	---	---	---	---	---	---	---	---	---	99	66	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039203_?_6-19-14_106_2014	---	---	---	---	---	---	---	---	---	---	167	137	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039205_?_6-19-14_96_2014	---	---	---	---	---	---	---	---	---	---	24	22	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039206_?_6-19-14_110_2014	---	---	---	---	---	---	---	---	---	---	109	81	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039207_?_6-19-14_95_2014	---	---	---	---	---	---	---	---	---	---	8	6	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039210_?_6-19-14_116_2014	---	---	---	---	---	---	---	---	---	---	52	38	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039213_?_6-20-14_106_2014	---	---	---	---	---	---	---	---	---	---	220	190	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039215_?_6-20-14_107_2014	---	---	---	---	---	---	---	---	---	---	10	6	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039217_?_6-20-14_95_2014	---	---	---	---	---	---	---	---	---	---	7	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039218_?_6-20-14_101_2014	---	---	---	---	---	---	---	---	---	---	88	90	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039220_?_6-20-14_97_2014	---	---	---	---	---	---	---	---	---	---	7	11	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039222_?_6-20-14_114_2014	---	---	---	---	---	---	---	---	---	---	186	158	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039223_?_6-20-14_109_2014	---	---	---	---	---	---	---	---	---	---	59	43	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039227_?_6-21-14_97_2014	---	---	---	---	---	---	---	---	---	---	7	8	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039228_?_6-21-14_100_2014	---	---	---	---	---	---	---	---	---	---	137	90	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039230_?_6-24-14_108_2014	---	---	---	---	---	---	---	---	---	---	39	30	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039233_?_6-24-14_116_2014	---	---	---	---	---	---	---	---	---	---	178	153	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039236_?_6-25-14_97_2014	---	---	---	---	---	---	---	---	---	---	128	113	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039240_?_6-26-14_103_2014	---	---	---	---	---	---	---	---	---	---	63	50	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039241_?_6-26-14_110_2014	---	---	---	---	---	---	---	---	---	---	53	70	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039242_?_6-26-14_105_2014	---	---	---	---	---	---	---	---	---	---	70	48	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039244_?_6-26-14_96_2014	---	---	---	---	---	---	---	---	---	---	93	73	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039246_?_6-26-14_112_2014	---	---	---	---	---	---	---	---	---	---	219	161	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039248_?_6-27-14_105_2014	---	---	---	---	---	---	---	---	---	---	19	8	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039250_?_6-28-14_111_2014	---	---	---	---	---	---	---	---	---	---	16	13	0	0	0	---	---	---	---	---	---
