NMFS_ID,PCRloc'n,DNAloc'n,rBOXloc,PIT/Tag#,SEX(GHpsi),SEX,PIT_ID,Pop_ID,Status,FishKey_Reach,Remarks,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,HATCHERY,Strain/Mark,Analysis,CrossRef,LENGTH,WEIGHT,Age,SpawnWinter,BirthYear,Notes,Hatchery.Status,STD_Date,CollectionDate,Collection Year,Lifestage,SampleID,Panel,Cross_Ref
K035842,KMC_11B,K463_11B,11B,,,M,M_25MJ,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,25MJ,STv6,K035842_K463_KMC_11B
K035843,KMC_11C,K463_11C,11C,,,M,M_26MJ,,"IGH spawner W1415, matrix v2",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,430,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,26MJ,STv6,K035843_K463_KMC_11C
K035844,KMC_11D,K463_11D,11D,,,M,M_27MJ,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,430,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,27MJ,STv6,K035844_K463_KMC_11D
K035845,KMC_11E,K463_11E,11E,,,M,M_28MJ,,"IGH spawner W1415, matrix v2",spawn/mort/release 120214,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,28MJ,STv6,K035845_K463_KMC_11E
K035846,KMC_11F,K463_11F,11F,recap no tag,,M,M_29MJ,,"IGH spawner W1415, matrix v2",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,29MJ,STv6,K035846_K463_KMC_11F
K035847,KMC_11G,K463_11G,11G,614495,,M,M_30MJ,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,30MJ,STv6,K035847_K463_KMC_11G
K035848,KMC_11H,K463_11H,11H,,,M,M_31Mdup,"low data, see re-extraction","IGH spawner W1415, matrix v2",see re-extraction,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,570,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,31MJ,STv6,K035848_K463_KMC_11H
K035849,KMC_12A,K463_12A,12A,,,M,M_32Mdup,"low data, see re-extraction","IGH spawner W1415, matrix v2",see re-extraction,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,540,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,32MJ,STv6,K035849_K463_KMC_12A
K035850,KMC_12B,K463_12B,12B,,,M,M_33M,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,510,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,33M,STv6,K035850_K463_KMC_12B
K035851,KMC_12C,K463_12C,12C,,,M,M_34M,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,640,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,34M,STv6,K035851_K463_KMC_12C
K035852,KMC_12D,K463_12D,12D,,,M,M_35M,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,650,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,35M,STv6,K035852_K463_KMC_12D
K035853,KMC_12E,K463_12E,12E,,,M,M_36M,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,620,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,36M,STv6,K035853_K463_KMC_12E
K035854,KMC_12F,K463_12F,12F,,,M,M_37M,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,630,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,37M,STv6,K035854_K463_KMC_12F
K035855,KMC_12G,K463_12G,12G,,,M,M_38MNdup,"low data, see re-extraction","IGH spawner W1415, matrix v2",see re-extraction,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,690,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,38MN,STv6,K035855_K463_KMC_12G
K035856,KMC_12H,K463_12H,12H,,,M,M_39MN,,"IGH spawner W1415, matrix v2",spawn/mort 112114,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,690,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,39MN,STv6,K035856_K463_KMC_12H
K035857,KMD_01A,K464_01A,1A,797111,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,480,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,170,STv6_EMC_runDec2014,K035857_K464_KMD_1A_partial_1F
K035858,KMD_01B,K464_01B,1B,,,M,M_31M,,"IGH spawner W1415, matrix v3",spawn/mort/release 120314,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,570,,,W1415,2011,2014 quick turn-around coho broodstock. Re-extraction; original NMFS K035848.,B,2014_1117,11/17/14,2014,ADULT,31M,STv6,K035858_K464_KMD_1B
K035859,KMD_01C,K464_01C,1C,,,M,M_32M,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,540,,,W1415,2011,2014 quick turn-around coho broodstock. Re-extraction; original NMFS K035849.,B,2014_1117,11/17/14,2014,ADULT,32M,STv6,K035859_K464_KMD_1C
K035860,KMD_01D,K464_01D,1D,,,M,M_38MN,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,690,,,W1415,2011,2014 quick turn-around coho broodstock. Re-extraction; original NMFS K035855.,B,2014_1117,11/17/14,2014,ADULT,38MN,STv6,K035860_K464_KMD_1D
K035861,KMD_01E,K464_01E,1E,,,M,M_40MN,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,790,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1117,11/17/14,2014,ADULT,40MN,STv6,K035861_K464_KMD_1E
K035862,KMD_01F,K464_01F,1F,,,M,M_41MJ,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,390,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,41MJ,STv6,K035862_K464_KMD_1F
K035863,KMD_01G,K464_01G,1G,,,M,M_42MJ,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,400,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,42MJ,STv6,K035863_K464_KMD_1G
K035864,KMD_01H,K464_01H,1H,,,M,M_43M,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,410,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,43M,STv6,K035864_K464_KMD_1H
K035865,KMD_02A,K464_02A,2A,496712,,M,M_44MJ,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,420,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,44MJ,STv6,K035865_K464_KMD_2A
K035866,KMD_02B,K464_02B,2B,875392,,M,M_45MJ,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,430,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,45MJ,STv6,K035866_K464_KMD_2B
K035867,KMD_02C,K464_02C,2C,783363,,M,M_46MJ,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,46MJ,STv6,K035867_K464_KMD_2C
K035868,KMD_02D,K464_02D,2D,,,M,M_47M,,"IGH spawner W1415, matrix v3",spawn/mort/release 120214,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,47M,STv6,K035868_K464_KMD_2D
K035869,KMD_02E,K464_02E,2E,,,M,M_48Mdup,"low data, see re-extraction","IGH spawner W1415, matrix v3",see re-extraction,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,48M,STv6,K035869_K464_KMD_2E
K035870,KMD_02F,K464_02F,2F,,,M,M_49M,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,49M,STv6,K035870_K464_KMD_2F
K035871,KMD_02G,K464_02G,2G,,,M,M_50MN,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,480,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,50MN,STv6,K035871_K464_KMD_2G
K035872,KMD_02H,K464_02H,2H,,,F,F_20F,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,730,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,20F,STv6,K035872_K464_KMD_2H
K035873,KMD_03A,K464_03A,3A,,,F,F_21FN,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,740,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,21F,STv6,K035873_K464_KMD_3A
K035874,KMD_03B,K464_03B,3B,,,F,F_22F,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,22F,STv6,K035874_K464_KMD_3B
K035875,KMD_03C,K464_03C,3C,,,F,F_23FN,,"IGH spawner W1415, matrix v3",spawn/mort/release 120214,,Klamath River,,,Klamath River,Iron Gate Hatchery,None,,,730,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,23FN,STv6,K035875_K464_KMD_3C
K035876,KMD_03D,K464_03D,3D,,,F,F_24FNdup,"low data, see re-extraction","IGH spawner W1415, matrix v3",see re-extraction,,Klamath River,,,Klamath River,Iron Gate Hatchery,None,,,63,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,24FN,STv6,K035876_K464_KMD_3D
K035877,KMD_03E,K464_03E,3E,,,F,F_25FN,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,None,,,630,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,25FN,STv6,K035877_K464_KMD_3E
K035878,KMD_03F,K464_03F,3F,,,F,F_26F,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,26F,STv6,K035878_K464_KMD_3F
K035879,KMD_03G,K464_03G,3G,,,F,F_27FN,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,None,,,680,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,27FN,STv6,K035879_K464_KMD_3G
K035880,KMD_03H,K464_03H,3H,,,F,F_28F,,"IGH spawner W1415, matrix v3",spawn/mort/release 112514,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,28F,STv6,K035880_K464_KMD_3H
K035881,KMD_04A,K464_04A,4A,,,F,F_29FN,,"IGH spawner W1415, matrix v3",spawn/mort/release 120314,,Klamath River,,,Klamath River,Iron Gate Hatchery,None,,,660,,,W1415,2011,2014 quick turn-around coho broodstock.,B,2014_1120,11/20/14,2014,ADULT,29FN,STv6,K035881_K464_KMD_4A
K035882,KMD_04B,K464_04B,4B,503133,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,171,STv6,K035882_K464_KMD_4B
K035883,KMD_04C,K464_04C,4C,774985,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,180,STv6,K035883_K464_KMD_4C
K035884,KMD_04D,K464_04D,4D,580506,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,185,STv6,K035884_K464_KMD_4D
K035885,KMD_4E,K464_4E,4E,800863,,M,,,Non-broodstock.,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,,11/5/14,2014,ADULT,187,STv6,K035885_K464_KMD_4E_partial_11G
K035886,KMD_04F,K464_04F,4F,830565,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,188,STv6,K035886_K464_KMD_4F
K035887,KMD_04G,K464_04G,4G,625142,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,400,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,189,STv6,K035887_K464_KMD_4G
K035888,KMD_04H,K464_04H,4H,548057,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,191,STv6,K035888_K464_KMD_4H
K035889,KMD_05A,K464_05A,5A,460486,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,480,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,192,STv6,K035889_K464_KMD_5A
K035890,KMD_05B,K464_05B,5B,157281,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,400,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,193,STv6,K035890_K464_KMD_5B
K035891,KMD_05C,K464_05C,5C,607546,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,430,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,194,STv6,K035891_K464_KMD_5C
K035892,KMD_05D,K464_05D,5D,124053,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,235,STv6,K035892_K464_KMD_5D
K035893,KMD_05E,K464_05E,5E,402922,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,650,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,236,STv6,K035893_K464_KMD_5E
K035894,KMD_05F,K464_05F,5F,160970,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,430,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,249,STv6,K035894_K464_KMD_5F
K035895,KMD_05G,K464_05G,5G,842572,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1105,11/5/14,2014,ADULT,278,STv6,K035895_K464_KMD_5G
K035896,KMD_05H,K464_05H,5H,295356,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,1,STv6,K035896_K464_KMD_5H
K035897,KMD_06A,K464_06A,6A,647552,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,400,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,2,STv6,K035897_K464_KMD_6A
K035898,KMD_06B,K464_06B,6B,502799,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,540,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,3,STv6,K035898_K464_KMD_6B
K035899,KMD_06C,K464_06C,6C,790484,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,6,STv6,K035899_K464_KMD_6C
K035900,KMD_06D,K464_06D,6D,685567,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,710,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,7,STv6,K035900_K464_KMD_6D
K035901,KMD_06E,K464_06E,6E,535908,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,480,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,14,STv6,K035901_K464_KMD_6E
K035902,KMD_06F,K464_06F,6F,416334,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,500,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,15,STv6,K035902_K464_KMD_6F
K035903,KMD_06G,K464_06G,6G,841678,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,500,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,16,STv6,K035903_K464_KMD_6G
K035904,KMD_06H,K464_06H,6H,703841,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,20,STv6,K035904_K464_KMD_6H
K035905,KMD_07A,K464_07A,7A,490973,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,490,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,21,STv6_EMC_runDec2014,K035905_K464_KMD_7A_partial_1G
K035906,KMD_07B,K464_07B,7B,455980,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,480,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,26,STv6,K035906_K464_KMD_7B
K035907,KMD_07C,K464_07C,7C,319873,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,490,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,27,STv6,K035907_K464_KMD_7C
K035908,KMD_07D,K464_07D,7D,182727,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,520,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,28,STv6,K035908_K464_KMD_7D
K035909,KMD_07E,K464_07E,7E,871097,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,510,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,29,STv6,K035909_K464_KMD_7E
K035910,KMD_07F,K464_07F,7F,329411,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,490,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,30,STv6,K035910_K464_KMD_7F
K035911,KMD_07G,K464_07G,7G,426855,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,36,STv6,K035911_K464_KMD_7G
K035912,KMD_7H,K464_7H,7H,552681,,M,,,Non-broodstock.,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,Non-broodstock.,NB,,11/10/14,2014,ADULT,37,STv6,K035912_K464_KMD_7H_partial_11H
K035913,KMD_08A,K464_08A,8A,1000594,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,49,STv6,K035913_K464_KMD_8A
K035914,KMD_08B,K464_08B,8B,750413,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LML,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,50,STv6,K035914_K464_KMD_8B
K035915,KMD_08C,K464_08C,8C,817565,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,490,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,51,STv6,K035915_K464_KMD_8C
K035916,KMD_08D,K464_08D,8D,326689,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,520,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,69,STv6,K035916_K464_KMD_8D
K035917,KMD_08E,K464_08E,8E,745689,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,74,STv6,K035917_K464_KMD_8E
K035918,KMD_08F,K464_08F,8F,197539,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,77,STv6,K035918_K464_KMD_8F
K035919,KMD_08G,K464_08G,8G,839538,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,490,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,81,STv6,K035919_K464_KMD_8G
K035920,KMD_08H,K464_08H,8H,423840,,M,,low data,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,88,STv6,K035920_K464_KMD_8H
K035921,KMD_09A,K464_09A,9A,418207,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,500,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,113,STv6,K035921_K464_KMD_9A
K035922,KMD_09B,K464_09B,9B,900423,,M,,low data,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,430,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,114,STv6,K035922_K464_KMD_9B
K035923,KMD_09C,K464_09C,9C,414160,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,115,STv6,K035923_K464_KMD_9C
K035924,KMD_09D,K464_09D,9D,294600,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,116,STv6,K035924_K464_KMD_9D
K035925,KMD_09E,K464_09E,9E,714646,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,117,STv6,K035925_K464_KMD_9E
K035926,KMD_09F,K464_09F,9F,476840,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,420,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,118,STv6,K035926_K464_KMD_9F
K035927,KMD_09G,K464_09G,9G,772803,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,410,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,119,STv6,K035927_K464_KMD_9G
K035928,KMD_9H,K464_9H,9H,739355,,M,,,Non-broodstock.,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1415,2011,Non-broodstock.,NB,,11/10/14,2014,ADULT,125,STv6,K035928_K464_KMD_9H_partial_12A
K035929,KMD_10A,K464_10A,10A,811604,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,126,STv6,K035929_K464_KMD_10A
K035930,KMD_10B,K464_10B,10B,954257,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,420,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,127,STv6,K035930_K464_KMD_10B
K035931,KMD_10C,K464_10C,10C,731814,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,128,STv6,K035931_K464_KMD_10C
K035932,KMD_10D,K464_10D,10D,643176,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,129,STv6,K035932_K464_KMD_10D
K035933,KMD_10E,K464_10E,10E,201916,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,490,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,130,STv6,K035933_K464_KMD_10E
K035934,KMD_10F,K464_10F,10F,830981,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,140,STv6,K035934_K464_KMD_10F
K035935,KMD_10G,K464_10G,10G,378413,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,420,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,141,STv6,K035935_K464_KMD_10G
K035936,KMD_10H,K464_10H,10H,406063,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,450,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,143,STv6,K035936_K464_KMD_10H
K035937,KMD_11A,K464_11A,11A,830046,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,440,,,W1415,2011,Non-broodstock.,NB,2014_1110,11/10/14,2014,ADULT,144,STv6,K035937_K464_KMD_11A
